'GENE,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,"10,000 cell Rep1 (P1)","10,000 cell Rep2 (P2)","10,000 cell Rep3 (P3)",Gene Category
'AK019691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237198534,1.14104188,0,
'AK019731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333828138,0,0,0,0,0,
'AK019738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.940450236,2.251529378,1.097202443,
'AK019745,0,0,0,0,0,0.754125579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019772,0,0,4.059133446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019781,0,0,0,0,0,0,0,0,0,0,0,0,0.34053598,0,0,0,0,0,0,0,0,
'AK019785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019804,1.176885722,0,0,0,0,0,0,0,0,0,0,0.619229134,0,0.298142931,0,0.327943029,0,0,0,0,0,
'AK019810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK019844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020095,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2151597,0,0,0,0,2.740381041,0.597373574,1.22028752,
'AK020101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020205,0,0,0,0,0,0.049756401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318153046,0,
'AK020236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020398,0,0,0,0.956158776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.169893826,5.897451578,3.187041021,
'AK020406,0,0,0,0.159535972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336078299,0.384677877,0.412935866,
'AK020496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020577,0,48.7247539,0,0,1.376593454,7.270112241,0.198530047,0,0,91.69540121,0,0,0.231791598,0,0,0,0,0.347085845,4.100981886,0.649931561,2.526837817,
'AK020588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.070716847,0,1.228502137,
'AK020680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020722,0,0.192712268,0,0,0,0,0,0,0,0,74.36792551,0,0,0,0,0.067213572,0.06475183,0,0.554724036,0.285451702,0.529102826,
'AK020728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124445918,0,
'AK020764,0,0,0,0.799527699,0,0,53.65108719,0,0,0,59.91639726,0,0,0,14.53236482,0,0,0,2.104735107,1.451767784,2.590714053,
'AK020767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614879797,0.663180516,0.071315365,
'AK020793,0.609972338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020795,0,0,0,0,0,6.913362899,0,0,0,0,0,0,0,0,0,0,0,0,0.292542432,0.25800882,0.411756383,
'AK020829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020867,0.048575288,0.128030362,0,0,0,0,0,0,0,0,0,0,0.061484629,0,0,0.090839391,0,0,0,0,0,
'AK020898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK020962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK021003,0.174057016,0,0,0,0,0,0.125813991,0,0,0,0,0,0,0.130933859,0,0,90.55223091,0,2.388307263,2.937223309,4.193033446,
'AK021004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK021007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK021048,0,0,22.8807597,0,0,0,0,0,0,0,0,0,0,0,0,4.930035212,0,0,0.338757522,0.28748443,0.443808812,
'AK021075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK021093,0,0,0,0,0,0,1.204136781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK021128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK021178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK021191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK021192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK021197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.381085361,0.864283086,
'AK021199,13.77595151,12.70996756,5.818269993,1.580372002,5.251821113,13.73053673,5.870463454,6.281959715,18.14056937,62.23163095,14.43630125,24.0629649,32.71938335,36.79193472,11.45584202,40.76612379,0.185952916,5.834380231,7.527236584,12.75244274,9.485904409,
'AK021218,0,0,0,0,0,0.542524527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK021232,0,0.070752509,0,0,0,0,0.064635324,0,0,0,0,0,0,0,0,0,0.071328363,0.055935833,0.050931561,0,0,
'AK021262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778933295,0.427942085,2.001000781,
'AK021280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172030173,0,0,0,0,0,
'AK021299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK021325,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7075975,0,0,0,0,2.627641073,7.879745239,0.378361525,
'AK021342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK021368,0,0,0,0,0,0.211802162,0,0,0,0,0,0,0,0,42.70387532,0,0,0,1.749097699,1.08141333,2.939441095,LPS Response
'AK021377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085431917,
'AK027935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118391911,0.0812794,0.191264779,
'AK027957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.424974852,1.520558414,0.972351117,
'AK027968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK027991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK028005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138808116,
'AK028012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.636887687,0.702865592,0.65179417,LPS Response
'AK028033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK028088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK028089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK028094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK028111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05454974,0,
'AK028224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.459918441,1.395043552,3.043579893,
'AK028243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK028422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK028549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031813785,0,0,0,0,0,0,
'AK028622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK028711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK028773,0,0.032202951,0,0.027997429,0,0,0,0,0,0,0,0,0,0,0.03123181,0.033736818,0,0,0.023154994,0.031767586,0,
'AK028782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK028798,1.728409542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK028951,0,0.121078822,0,0.052581108,0,42.64507663,0,0,0.065827501,0,0,0,0,0.284568024,0.058664249,0.063347975,0,0,1.045391315,0,0,
'AK029023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083829021,0,0.445798693,
'AK029086,0,0,0,0,0,0,0,0,0,0,0,81.03998178,0,0.057577549,0,0,0,0,0,0,0.569787584,
'AK029100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029407,0,0.146071215,0.102564658,0.126606719,0,0.257375666,0,0.256358966,0.158955229,0,0,0.289009925,0.311309471,0,96.21977181,0,0,0.116013371,0,0.289788509,0,
'AK029418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029443,5.867375175,0,0.060287071,0,0,0,0,0,0.093185199,0,0,0,0,0.081488695,0,0,0,0,17.40560522,14.48496512,18.62203285,
'AK029503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295507359,0.090101277,0.269042118,
'AK029598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029599,0,2.732007494,1.11141583,1.914883177,0.578038693,0.139025314,0,0,0.515380042,0,0,0,6.21752821,0.274904,0,0,0,0.250794768,0.570576259,0.151292172,0.368974204,
'AK029614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253203658,0,0,
'AK029692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029792,3.130690978,16.37757092,0.09644447,0.059241103,0.519731735,1.357028066,1.30380269,0.029885804,0.131949614,68.62274818,0.095668751,0.596994776,0.363254043,0.162224077,11.42796654,1.254246503,0.204988193,0.003943294,1.087801223,1.663271066,1.105242138,
'AK029795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK029834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283800722,
'AK029857,1.785910066,1.368384584,0.40108425,1.475700595,0.453616106,0.059571592,0.061615854,2.739404255,0.372271522,0.141123697,0.048945563,2.122142821,1.930073278,0.633091087,20.44847999,2.205572484,0,0,0.072677853,0.137779129,0.153655914,
'AK029875,0.057001198,0.134433055,0,0.069305771,0,0.039578179,0,0.039297003,0,0,0,0.225687503,0,4.052984596,0,0.325892423,0,0,0,0,0.132005473,
'AK029958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK030117,0.06946143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02192692,0,
'AK030154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK030206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK030236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085707297,0,0,
'AK030238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031386558,0,
'AK030263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK030268,0,0.112477604,0,0,0,0,0,0,0,0.049885258,0,0,0,0,0,0,0,0,0,0,0.033106408,
'AK030357,0.190909953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK030376,22.91520673,0,0,7.234048965,20.92624381,2.1065309,0.040003375,0.765848248,34.85690896,0,0.031773588,0,4.246276016,0.04166838,0,0,169.3910286,0.03455584,11.3514055,11.49749403,14.71012687,
'AK030561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK030646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK030770,0.046833684,0.036795807,0,0,0,0.032505472,0,0.032266495,0,0,0,0,17.59995221,0,0,0,0,0.029030378,0.079331248,0,0.151840135,
'AK030979,0.06224906,0,0,0,0.103963371,0.026082198,0,0,0,0,0,0,0,0,0,0,0,0,2.608220711,2.076490295,1.646014043,
'AK031079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.766744714,0,0,0,0,
'AK031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420997327,0,
'AK031234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.465467637,1.834867206,0.493052208,
'AK031463,0.09096112,0,0.050838845,0,0,0,0.065425278,0,0,0,0.051935663,0.142106901,0,0.068162888,0,0,0.072241156,0,0,0,0.66957989,
'AK031498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048793403,0,0,0,0,0,0,
'AK031561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077173495,0.026473081,0.031652133,
'AK031816,0,0,0,0,0.041331818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756342759,0.0547006,0,
'AK031828,0,0,0.026473178,0,0,0.066358398,0,0,0,0.166361424,0.252858321,2.599986364,0.080095445,0.071504527,0.686160461,0.117953433,0.037841399,0.350174505,0,0,0.022141198,
'AK031861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK032118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115567862,
'AK032194,0,0,0,0,0,0,0,0,0,0.045194849,0.073973892,0.101156631,0,0,0,0,0,0,0,0,0,
'AK032343,0,0,0,0,0,0,0,0,0,0.037902281,0,0,0,0,0,0,0,0,2.890214206,1.371049154,3.276367878,
'AK032387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK032662,47.18093012,0,54.87059327,0,0,0,5.079008226,0,34.2787,0,29.32495023,0,0,0.105843978,0,0,0,0,10.3939847,12.97988462,5.204711194,
'AK033041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.099053176,3.606994334,3.105407812,
'AK033049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699901936,0,0,0,0,0,
'AK033051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK033058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK033061,0,0,0,0,0.152954828,0,0,0,0,0,0,0,0,0.206453562,0,0,0,0,0,0,0,
'AK033064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK033101,0,0,0,0.134394017,0,0,0,0,0.056066918,0,0,0,0,0.049072619,0.099943254,0.053966361,0.06269921,0,0,0,0.060733215,
'AK033147,0,0,0,0,0,0,0,0,0.082940215,0,0,0,0,0,0,0,0,0,0,0,0.134118374,
'AK033170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK033180,0,0,0,0.064662845,0,0,0,0.03262437,0,0,0,0.073868174,0,2.620537281,0,0,0,0,0,0.018342019,0,
'AK033245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074953242,0,
'AK033378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK033454,0,0,0,0,0,0,0,0,0,0.042920005,0,0.097480957,0,0,0,0.050669418,0,0,0,0,0,
'AK033508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK033525,4.052604585,4.687563199,2.527425726,2.329877754,3.279765897,3.157993552,4.001139975,3.853539879,2.155910879,6.856949541,5.380165809,10.07209951,8.320221878,4.564874647,6.351410671,10.13299264,8.236741414,1.728023305,4.478567065,2.588278791,4.754353872,
'AK033854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK034027,0,0,0,2.933444371,0,0,0,0,0,0,0,0,0,0.806270661,0,0,6.529542057,0,0,0.024216893,0,
'AK034149,0,0,0,0,0,0,0,0,0.891576659,0,0,0,0.0578163,0,6.93469246,0,0,0,0.558557005,0.267694994,0,
'AK034200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK034221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK034282,0,0,0,0,0,0,0,0,0,0,0.0465831,0,0,0,0,0,0,0,0,0,0,
'AK034302,6.121475395,1.007735613,0.753091735,2.52311538,4.21081455,7.582946409,0.488807106,9.256445323,81.29414857,8.036460894,21.82124262,52.61474146,10.95605457,4.165019714,2.973472087,18.15975681,11.24540191,2.476473776,3.156743682,5.291122733,4.598325566,
'AK034341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK034421,0.128349538,0,0,0.087921105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118909852,
'AK034488,0,0,0,0,0.050421794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK034502,0.221585088,0.114557935,0.050753798,0.050903056,0,0.309144068,0.149222612,0.356710976,0.145645079,0.393567876,0.072327153,0.081802614,0,0.218349165,0.233367376,0.052155495,0,0.039348532,0.255230991,0.703721356,0.105409856,
'AK034519,25.48964386,88.06867807,29.32290272,26.98053539,26.34115693,24.21264371,11.91501737,24.4974982,26.74960799,34.25758975,46.10254557,158.6305711,52.83190804,19.75196498,52.57158672,77.69976446,63.9207167,14.09859894,3.800860093,3.08673333,2.552211576,
'AK034698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.680249555,0,0,0,0.029403321,1.051714661,
'AK034766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK035006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK035085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495579798,0,0.036840278,
'AK035112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK035124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK035211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.910195016,2.118356964,1.519656627,
'AK035229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231940247,
'AK035331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK035387,8.605262121,5.541187212,210.3084842,234.6944089,96.88912286,13.07520363,185.0769217,170.4037169,120.606386,5.464468557,199.6718298,6.910110214,0.052263911,410.53476,1.045430722,2.411252576,291.8916751,22.56963373,35.76236977,30.29247181,28.07487828,LPS Response
'AK035406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK035444,0.34264271,0.744088314,0.127357655,0.213787728,1.082297539,0.353710052,0.591105176,0.82090907,0.251150567,0.933699104,0.436700036,2.184120184,0.664440213,0.567953966,1.080255344,0.573721762,3.890856841,0.083768902,0.113938914,0.034717348,0.055036143,
'AK035460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023565216,0,0,
'AK035466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204166705,0,0,
'AK035520,0.190784681,0.858873314,0.160235678,0.098554001,0.26724669,0.068360685,0.285277245,0.165778963,0.341816882,0.554985215,0.498042689,0.712487093,0.416903399,0.179878987,0.458550579,0.499799207,0.427502652,0.059798847,0.272814728,0.149103025,0.044568774,
'AK035573,7.020948542,9.287145916,0,4.865612924,0,0,0.302445216,0,0,0,0,0,0,0.314186214,0,0,0,5.063146837,0,0,0,
'AK035625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK035687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK035706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK035742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743890072,0,0,
'AK035754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK035761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK035785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037169067,
'AK035829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK035979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076125248,0,0,
'AK035982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK035994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK036020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK036048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK036329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK036371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
'AK036422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
